,name,chapter,appeared,rolling_appearance
1165598,Maynard,750,1,2.0
1165657,Monkey D. Luffy,750,1,21.0
1165732,Nico Robin,750,1,17.0
1165773,Orlumbus,750,1,5.0
1165802,Pellini,750,1,6.0
1165808,Pica,750,1,10.0
1165859,Rampo,750,1,7.0
1165865,Rebecca,750,1,14.0
1165874,Riku Doldo III,750,1,12.0
1165921,Sabo,750,1,4.0
1165923,Sai,750,1,5.0
1165966,Senor Pink,750,1,8.0
1166057,Suleiman,750,1,5.0
1166074,Tank Lepanto,750,1,1.0
1166134,Ucy,750,1,3.0
1166157,Usopp,750,1,19.0
1166180,Viola,750,1,14.0
1166251,Abdullah,751,1,7.0
1166324,Bartolomeo,751,1,15.0
1166328,Bastille,751,1,10.0
1166370,Blue Gilly,751,1,4.0
1166379,Bobby Funk,751,1,3.0
1166434,Cavendish,751,1,11.0
1166539,Chinjao,751,1,7.0
1166630,Donquixote Doflamingo,751,1,13.0
1166677,Farul,751,1,4.0
1166787,Hack,751,1,12.0
1166788,Hack,751,1,11.0
1166789,Hajrudin,751,1,9.0
1166902,Issho,751,1,7.0
1166926,Jeet,751,1,6.0
1166997,Kelly Funk,751,1,5.0
1167087,Leo,751,1,14.0
1167212,Monkey D. Luffy,751,1,21.0
1167287,Nico Robin,751,1,17.0
1167328,Orlumbus,751,1,6.0
1167420,Rebecca,751,1,15.0
1167429,Riku Doldo III,751,1,12.0
1167476,Sabo,751,1,5.0
1167478,Sai,751,1,6.0
1167629,Tank Lepanto,751,1,2.0
1167689,Ucy,751,1,4.0
1167712,Usopp,751,1,19.0
1167735,Viola,751,1,15.0
1167806,Abdullah,752,1,8.0
1167862,Baby 5,752,1,9.0
1167879,Bartolomeo,752,1,16.0
1167925,Blue Gilly,752,1,5.0
1167989,Cavendish,752,1,12.0
1168094,Chinjao,752,1,8.0
1168139,Dagama,752,1,8.0
1168157,Dellinger,752,1,7.0
1168163,Diamante,752,1,10.0
1168185,Donquixote Doflamingo,752,1,14.0
1168232,Farul,752,1,5.0
1168250,Franky,752,1,10.0
1168312,Gladius,752,1,9.0
1168344,Hajrudin,752,1,10.0
1168435,Ideo,752,1,5.0
1168444,Inhel,752,1,13.0
1168457,Issho,752,1,8.0
1168481,Jeet,752,1,7.0
1168513,Kabu,752,1,8.0
1168629,Kyros,752,1,11.0
1168638,Lao G,752,1,5.0
1168642,Leo,752,1,15.0
1168661,Machvise,752,1,8.0
1168767,Monkey D. Luffy,752,1,21.0
1168842,Nico Robin,752,1,18.0
1168918,Pica,752,1,11.0
1168975,Rebecca,752,1,16.0
1168984,Riku Doldo III,752,1,13.0
1169010,Roronoa Zoro,752,1,16.0
1169031,Sabo,752,1,6.0
1169033,Sai,752,1,7.0
1169076,Senor Pink,752,1,9.0
1169184,Tank Lepanto,752,1,3.0
1169228,Trebol,752,1,12.0
1169244,Ucy,752,1,5.0
1169290,Viola,752,1,16.0
1169417,Baby 5,753,1,10.0
1169450,Bellamy,753,1,2.0
1169457,Bian,753,1,9.0
1169480,Blue Gilly,753,1,6.0
1169496,Boo,753,1,5.0
1169544,Cavendish,753,1,13.0
1169552,Chao,753,1,3.0
1169649,Chinjao,753,1,9.0
1169694,Dagama,753,1,9.0
1169712,Dellinger,753,1,8.0
1169718,Diamante,753,1,11.0
1169740,Donquixote Doflamingo,753,1,14.0
1169769,Elizabello II,753,1,6.0
1169787,Farul,753,1,6.0
1169867,Gladius,753,1,10.0
1169899,Hajrudin,753,1,11.0
1169990,Ideo,753,1,6.0
1169999,Inhel,753,1,14.0
1170184,Kyros,753,1,12.0
1170193,Lao G,753,1,6.0
1170216,Machvise,753,1,9.0
1170322,Monkey D. Luffy,753,1,21.0
1170438,Orlumbus,753,1,7.0
1170588,Sai,753,1,8.0
1170722,Suleiman,753,1,6.0
1170783,Trebol,753,1,13.0
1170867,Wicca,753,1,7.0
1170972,Baby 5,754,1,11.0
1170989,Bartolomeo,754,1,16.0
1171035,Blue Gilly,754,1,7.0
1171051,Boo,754,1,6.0
1171099,Cavendish,754,1,14.0
1171204,Chinjao,754,1,10.0
1171267,Dellinger,754,1,8.0
1171324,Elizabello II,754,1,7.0
1171342,Farul,754,1,7.0
1171454,Hajrudin,754,1,12.0
1171545,Ideo,754,1,7.0
1171674,Kin'emon,754,1,7.0
1171739,Kyros,754,1,13.0
1171771,Machvise,754,1,10.0
1171877,Monkey D. Luffy,754,1,21.0
1171952,Nico Robin,754,1,17.0
1171993,Orlumbus,754,1,8.0
1172028,Pica,754,1,12.0
1172085,Rebecca,754,1,15.0
1172120,Roronoa Zoro,754,1,15.0
1172143,Sai,754,1,9.0
1172544,Bartolomeo,755,1,17.0
1172567,Bian,755,1,8.0
1172602,Bomba,755,1,6.0
1172603,Bomba,755,1,5.0
1172662,Chao,755,1,4.0
1172793,Cotton,755,1,7.0
1172906,Flapper,755,1,9.0
1172915,Franky,755,1,8.0
1173007,Hack,755,1,13.0
1173008,Hack,755,1,13.0
1173109,Inhel,755,1,13.0
1173178,Kabu,755,1,7.0
1173229,Kin'emon,755,1,8.0
1173295,Kyuin,755,1,1.0
1173307,Leo,755,1,14.0
1173344,Mansherry,755,1,1.0
1173372,Maujii,755,1,1.0
1173507,Nico Robin,755,1,17.0
1173577,Pellini,755,1,7.0
1173583,Pica,755,1,12.0
1173634,Rampo,755,1,5.0
1173640,Rebecca,755,1,16.0
1173649,Riku Doldo III,755,1,14.0
1173675,Roronoa Zoro,755,1,16.0
1173741,Senor Pink,755,1,9.0
1173849,Tank Lepanto,755,1,4.0
1173932,Usopp,755,1,16.0
1173955,Viola,755,1,16.0
1173977,Wicca,755,1,8.0
1174099,Bartolomeo,756,1,17.0
1174209,Cavendish,756,1,14.0
1174383,Diamante,756,1,11.0
1174452,Farul,756,1,8.0
1174532,Gladius,756,1,11.0
1174562,Hack,756,1,13.0
1174563,Hack,756,1,13.0
1174733,Kabu,756,1,7.0
1174784,Kin'emon,756,1,9.0
1174849,Kyros,756,1,14.0
1174862,Leo,756,1,14.0
1174899,Mansherry,756,1,2.0
1174987,Monkey D. Luffy,756,1,22.0
1175062,Nico Robin,756,1,17.0
1175195,Rebecca,756,1,16.0
1175204,Riku Doldo III,756,1,15.0
1175381,Sugar,756,1,7.0
1175404,Tank Lepanto,756,1,5.0
1175487,Usopp,756,1,16.0
1175510,Viola,756,1,17.0
1175637,Baby 5,757,1,12.0
1175654,Bartolomeo,757,1,17.0
1175764,Cavendish,757,1,14.0
1175869,Chinjao,757,1,11.0
1175938,Diamante,757,1,12.0
1176025,Franky,757,1,8.0
1176087,Gladius,757,1,12.0
1176232,Issho,757,1,9.0
1176404,Kyros,757,1,15.0
1176405,Kyuin,757,1,2.0
1176413,Lao G,757,1,7.0
1176542,Monkey D. Luffy,757,1,22.0
1176617,Nico Robin,757,1,17.0
1176658,Orlumbus,757,1,8.0
1176750,Rebecca,757,1,16.0
1176806,Sabo,757,1,7.0
1176808,Sai,757,1,10.0
1176851,Senor Pink,757,1,9.0
1177042,Usopp,757,1,16.0
1177493,Diamante,758,1,13.0
1177515,Donquixote Doflamingo,758,1,12.0
1177672,Hack,758,1,11.0
1177673,Hack,758,1,11.0
1177894,Kin'emon,758,1,8.0
1177959,Kyros,758,1,16.0
1178097,Monkey D. Luffy,758,1,22.0
1178305,Rebecca,758,1,16.0
1178314,Riku Doldo III,758,1,14.0
1178491,Sugar,758,1,8.0
1178514,Tank Lepanto,758,1,6.0
1178558,Trebol,758,1,13.0
1178597,Usopp,758,1,17.0
1178620,Viola,758,1,16.0
1178764,Bartolomeo,759,1,16.0
1178780,Bellamy,759,1,2.0
1178874,Cavendish,759,1,15.0
1179070,Donquixote Doflamingo,759,1,12.0
1179197,Gladius,759,1,12.0
1179652,Monkey D. Luffy,759,1,22.0
1179727,Nico Robin,759,1,18.0
1180113,Trebol,759,1,14.0
1180335,Bellamy,760,1,3.0
1180625,Donquixote Doflamingo,760,1,13.0
1180782,Hack,760,1,12.0
1180783,Hack,760,1,11.0
1180897,Issho,760,1,9.0
1181004,Kin'emon,760,1,8.0
1181017,Koala,760,1,6.0
1181207,Monkey D. Luffy,760,1,23.0
1181424,Riku Doldo III,760,1,14.0
1181471,Sabo,760,1,8.0
1181624,Tank Lepanto,760,1,7.0
1181668,Trebol,760,1,13.0
1181707,Usopp,760,1,17.0
1181730,Viola,760,1,15.0
1181890,Bellamy,761,1,4.0
1182180,Donquixote Doflamingo,761,1,14.0
1182703,Maynard,761,1,3.0
1182762,Monkey D. Luffy,761,1,24.0
1183223,Trebol,761,1,13.0
1183412,Baby 5,762,1,12.0
1183509,Buffalo,762,1,5.0
1183707,Dellinger,762,1,9.0
1183713,Diamante,762,1,11.0
1183735,Donquixote Doflamingo,762,1,15.0
1183858,Giolla,762,1,1.0
1183862,Gladius,762,1,13.0
1184188,Lao G,762,1,6.0
1184211,Machvise,762,1,10.0
1184468,Pica,762,1,11.0
1184626,Senor Pink,762,1,9.0
1184778,Trebol,762,1,14.0
1184967,Baby 5,763,1,12.0
1185064,Buffalo,763,1,5.0
1185262,Dellinger,763,1,10.0
1185268,Diamante,763,1,12.0
1185290,Donquixote Doflamingo,763,1,15.0
1185293,Donquixote Rosinante,763,1,1.0
1185413,Giolla,763,1,2.0
1185417,Gladius,763,1,13.0
1185743,Lao G,763,1,7.0
1185766,Machvise,763,1,11.0
1186023,Pica,763,1,11.0
1186181,Senor Pink,763,1,10.0
1186333,Trebol,763,1,14.0
1186413,Wellington,763,1,1.0
1186522,Baby 5,764,1,12.0
1186619,Buffalo,764,1,5.0
1186817,Dellinger,764,1,11.0
1186823,Diamante,764,1,13.0
1186845,Donquixote Doflamingo,764,1,15.0
1186848,Donquixote Rosinante,764,1,2.0
1186972,Gladius,764,1,14.0
1187298,Lao G,764,1,8.0
1187734,Sengoku,764,1,1.0
1187736,Senor Pink,764,1,11.0
1187939,Vergo,764,1,1.0
1188378,Diamante,765,1,13.0
1188381,Diez Barrels,765,1,1.0
1188400,Donquixote Doflamingo,765,1,16.0
1188403,Donquixote Rosinante,765,1,3.0
1189133,Pica,765,1,12.0
1189289,Sengoku,765,1,2.0
1189443,Trebol,765,1,13.0
1189632,Baby 5,766,1,12.0
1189729,Buffalo,766,1,5.0
1189933,Diamante,766,1,13.0
1189936,Diez Barrels,766,1,2.0
1189955,Donquixote Doflamingo,766,1,16.0
1189958,Donquixote Rosinante,766,1,4.0
1190078,Giolla,766,1,3.0
1190082,Gladius,766,1,13.0
1190189,Hototogisu,766,1,1.0
1190408,Lao G,766,1,9.0
1190431,Machvise,766,1,10.0
1190688,Pica,766,1,13.0
1190846,Senor Pink,766,1,10.0
1190998,Trebol,766,1,13.0
1191007,Tsuru,766,1,1.0
1191049,Vergo,766,1,2.0
1191187,Baby 5,767,1,12.0
1191284,Buffalo,767,1,5.0
1191488,Diamante,767,1,13.0
1191491,Diez Barrels,767,1,3.0
1191510,Donquixote Doflamingo,767,1,16.0
1191513,Donquixote Rosinante,767,1,5.0
1191637,Gladius,767,1,13.0
1191963,Lao G,767,1,10.0
1191986,Machvise,767,1,11.0
1192243,Pica,767,1,13.0
1192401,Senor Pink,767,1,11.0
1192553,Trebol,767,1,13.0
1192742,Baby 5,768,1,12.0
1192759,Bartolomeo,768,1,11.0
1192869,Cavendish,768,1,11.0
1192974,Chinjao,768,1,10.0
1193037,Dellinger,768,1,10.0
1193043,Diamante,768,1,13.0
1193065,Donquixote Doflamingo,768,1,16.0
1193094,Elizabello II,768,1,6.0
1193130,Franky,768,1,6.0
1193192,Gladius,768,1,13.0
1193224,Hajrudin,768,1,10.0
1193315,Ideo,768,1,7.0
1193337,Issho,768,1,9.0
1193393,Kabu,768,1,5.0
1193444,Kin'emon,768,1,7.0
1193457,Koala,768,1,4.0
1193509,Kyros,768,1,10.0
1193518,Lao G,768,1,11.0
1193522,Leo,768,1,7.0
1193541,Machvise,768,1,12.0
1193722,Nico Robin,768,1,11.0
1193798,Pica,768,1,13.0
1193855,Rebecca,768,1,11.0
1193864,Riku Doldo III,768,1,10.0
1193890,Roronoa Zoro,768,1,10.0
1193911,Sabo,768,1,7.0
1193913,Sai,768,1,9.0
1193956,Senor Pink,768,1,12.0
1194064,Tank Lepanto,768,1,8.0
1194106,Trafalgar D. Water Law,768,1,1.0
1194108,Trebol,768,1,13.0
1194147,Usopp,768,1,11.0
1194170,Viola,768,1,10.0
1194330,Bellamy,769,1,5.0
1194620,Donquixote Doflamingo,769,1,16.0
1195202,Monkey D. Luffy,769,1,17.0
1195661,Trafalgar D. Water Law,769,1,2.0
1195663,Trebol,769,1,14.0
1195852,Baby 5,770,1,12.0
1195885,Bellamy,770,1,6.0
1196147,Dellinger,770,1,9.0
1196334,Hajrudin,770,1,8.0
1196425,Ideo,770,1,7.0
1196651,Machvise,770,1,10.0
1196757,Monkey D. Luffy,770,1,17.0
1196873,Orlumbus,770,1,7.0
1196908,Pica,770,1,12.0
1197000,Roronoa Zoro,770,1,9.0
1197023,Sai,770,1,9.0
1197407,Baby 5,771,1,13.0
1197639,Chinjao,771,1,8.0
1197759,Elizabello II,771,1,5.0
1198183,Lao G,771,1,11.0
1198463,Pica,771,1,12.0
1198555,Roronoa Zoro,771,1,9.0
1198578,Sai,771,1,9.0
1198962,Baby 5,772,1,14.0
1198979,Bartolomeo,772,1,10.0
1199089,Cavendish,772,1,10.0
1199194,Chinjao,772,1,9.0
1199257,Dellinger,772,1,10.0
1199263,Diamante,772,1,13.0
1199412,Gladius,772,1,13.0
1199535,Ideo,772,1,7.0
1199729,Kyros,772,1,9.0
1199942,Nico Robin,772,1,10.0
1200018,Pica,772,1,13.0
1200075,Rebecca,772,1,10.0
1200110,Roronoa Zoro,772,1,9.0
1200133,Sai,772,1,10.0
1200534,Bartolomeo,773,1,10.0
1200644,Cavendish,773,1,10.0
1200818,Diamante,773,1,14.0
1200967,Gladius,773,1,13.0
1201284,Kyros,773,1,9.0
1201497,Nico Robin,773,1,10.0
1201630,Rebecca,773,1,10.0
1202089,Bartolomeo,774,1,10.0
1202097,Baxcon,774,1,1.0
1202145,Bobomba,774,1,1.0
1202147,Bomba,774,1,2.0
1202148,Bomba,774,1,1.0
1202207,Chao,774,1,3.0
1202338,Cotton,774,1,2.0
1202373,Diamante,774,1,15.0
1202451,Flapper,774,1,2.0
1202460,Franky,774,1,5.0
1202518,Giolla,774,1,4.0
1202654,Inhel,774,1,4.0
1202723,Kabu,774,1,5.0
1202774,Kin'emon,774,1,7.0
1202839,Kyros,774,1,10.0
1202852,Leo,774,1,5.0
1202889,Mansherry,774,1,3.0
1202917,Maujii,774,1,2.0
1203052,Nico Robin,774,1,10.0
1203122,Pellini,774,1,2.0
1203185,Rebecca,774,1,10.0
1203194,Riku Doldo III,774,1,7.0
1203286,Senor Pink,774,1,10.0
1203394,Tank Lepanto,774,1,7.0
1203477,Usopp,774,1,9.0
1203500,Viola,774,1,7.0
1203522,Wicca,774,1,3.0
1203700,Bobomba,775,1,2.0
1203702,Bomba,775,1,4.0
1203703,Bomba,775,1,3.0
1203762,Chao,775,1,4.0
1204006,Flapper,775,1,3.0
1204015,Franky,775,1,5.0
1204073,Giolla,775,1,5.0
1204209,Inhel,775,1,4.0
1204278,Kabu,775,1,5.0
1204395,Kyuin,775,1,3.0
1204407,Leo,775,1,5.0
1204444,Mansherry,775,1,4.0
1204472,Maujii,775,1,3.0
1204841,Senor Pink,775,1,10.0
1205077,Wicca,775,1,4.0
1205207,Baxcon,776,1,2.0
1205222,Bian,776,1,2.0
1205255,Bobomba,776,1,3.0
1205257,Bomba,776,1,6.0
1205258,Bomba,776,1,5.0
1205317,Chao,776,1,4.0
1205465,Daikon,776,1,1.0
1205483,Diamante,776,1,14.0
1205561,Flapper,776,1,4.0
1205570,Franky,776,1,6.0
1205764,Inhel,776,1,4.0
1205949,Kyros,776,1,9.0
1206162,Nico Robin,776,1,10.0
1206182,Nubon,776,1,1.0
1206289,Rampo,776,1,2.0
1206295,Rebecca,776,1,10.0
1206632,Wicca,776,1,4.0
1206737,Baby 5,777,1,11.0
1206754,Bartolomeo,777,1,9.0
1206969,Chinjao,777,1,5.0
1207038,Diamante,777,1,15.0
1207217,Hack,777,1,1.0
1207218,Hack,777,1,2.0
1207219,Hajrudin,777,1,3.0
1207310,Ideo,777,1,4.0
1207332,Issho,777,1,4.0
1207439,Kin'emon,777,1,7.0
1207504,Kyros,777,1,9.0
1207717,Nico Robin,777,1,10.0
1207793,Pica,777,1,11.0
1207850,Rebecca,777,1,10.0
1207859,Riku Doldo III,777,1,7.0
1207885,Roronoa Zoro,777,1,8.0
1207908,Sai,777,1,6.0
1208059,Tank Lepanto,777,1,7.0
1208142,Usopp,777,1,10.0
1208165,Viola,777,1,7.0
1208292,Baby 5,778,1,12.0
1208309,Bartolomeo,778,1,9.0
1208524,Chinjao,778,1,6.0
1208644,Elizabello II,778,1,3.0
1208772,Hack,778,1,3.0
1208773,Hack,778,1,4.0
1208994,Kin'emon,778,1,7.0
1209059,Kyros,778,1,10.0
1209272,Nico Robin,778,1,10.0
1209313,Orlumbus,778,1,3.0
1209348,Pica,778,1,11.0
1209405,Rebecca,778,1,10.0
1209414,Riku Doldo III,778,1,7.0
1209440,Roronoa Zoro,778,1,8.0
1209463,Sai,778,1,7.0
1209614,Tank Lepanto,778,1,7.0
1209697,Usopp,778,1,10.0
1209720,Viola,778,1,7.0
1209847,Baby 5,779,1,13.0
1209864,Bartolomeo,779,1,9.0
1209880,Bellamy,779,1,6.0
1209922,Bomba,779,1,8.0
1209923,Bomba,779,1,7.0
1209982,Chao,779,1,4.0
1210079,Chinjao,779,1,7.0
1210113,Cotton,779,1,2.0
1210170,Donquixote Doflamingo,779,1,13.0
1210199,Elizabello II,779,1,4.0
1210226,Flapper,779,1,4.0
1210429,Inhel,779,1,4.0
1210442,Issho,779,1,5.0
1210498,Kabu,779,1,4.0
1210549,Kin'emon,779,1,7.0
1210562,Koala,779,1,3.0
1210614,Kyros,779,1,10.0
1210627,Leo,779,1,4.0
1210664,Mansherry,779,1,3.0
1210692,Maujii,779,1,3.0
1210752,Monkey D. Luffy,779,1,10.0
1210827,Nico Robin,779,1,10.0
1210868,Orlumbus,779,1,4.0
1210960,Rebecca,779,1,10.0
1210969,Riku Doldo III,779,1,7.0
1210995,Roronoa Zoro,779,1,9.0
1211016,Sabo,779,1,4.0
1211018,Sai,779,1,8.0
1211169,Tank Lepanto,779,1,7.0
1211213,Trebol,779,1,12.0
1211252,Usopp,779,1,10.0
1211275,Viola,779,1,7.0
1211435,Bellamy,780,1,7.0
1211725,Donquixote Doflamingo,780,1,13.0
1211882,Hack,780,1,5.0
1211883,Hack,780,1,6.0
1212104,Kin'emon,780,1,7.0
1212307,Monkey D. Luffy,780,1,9.0
1212524,Riku Doldo III,780,1,7.0
1212550,Roronoa Zoro,780,1,10.0
1212724,Tank Lepanto,780,1,7.0
1212766,Trafalgar D. Water Law,780,1,3.0
1212768,Trebol,780,1,12.0
1212807,Usopp,780,1,9.0
1212830,Viola,780,1,7.0
1212957,Baby 5,781,1,13.0
1212990,Bellamy,781,1,7.0
1213189,Chinjao,781,1,7.0
1213280,Donquixote Doflamingo,781,1,13.0
1213437,Hack,781,1,8.0
1213438,Hack,781,1,7.0
1213659,Kin'emon,781,1,8.0
1213724,Kyros,781,1,9.0
1213737,Leo,781,1,5.0
1213862,Monkey D. Luffy,781,1,9.0
1214070,Rebecca,781,1,9.0
1214079,Riku Doldo III,781,1,8.0
1214105,Roronoa Zoro,781,1,11.0
1214126,Sabo,781,1,4.0
1214128,Sai,781,1,8.0
1214321,Trafalgar D. Water Law,781,1,4.0
1214323,Trebol,781,1,12.0
1214362,Usopp,781,1,10.0
1214385,Viola,781,1,8.0
1214552,Bian,782,1,2.0
1214585,Bobomba,782,1,4.0
1214587,Bomba,782,1,10.0
1214588,Bomba,782,1,9.0
1214778,Cotton,782,1,3.0
1214835,Donquixote Doflamingo,782,1,14.0
1214891,Flapper,782,1,5.0
1214900,Franky,782,1,5.0
1215094,Inhel,782,1,5.0
1215279,Kyros,782,1,10.0
1215292,Leo,782,1,6.0
1215329,Mansherry,782,1,4.0
1215417,Monkey D. Luffy,782,1,9.0
1215562,Pellini,782,1,2.0
1215876,Trafalgar D. Water Law,782,1,5.0
1215878,Trebol,782,1,13.0
1216084,Bartolomeo,783,1,8.0
1216100,Bellamy,783,1,7.0
1216194,Cavendish,783,1,4.0
1216390,Donquixote Doflamingo,783,1,14.0
1216455,Franky,783,1,6.0
1216718,Kabu,783,1,5.0
1216769,Kin'emon,783,1,8.0
1216834,Kyros,783,1,11.0
1216847,Leo,783,1,7.0
1216884,Mansherry,783,1,5.0
1216972,Monkey D. Luffy,783,1,9.0
1217047,Nico Robin,783,1,9.0
1217180,Rebecca,783,1,10.0
1217189,Riku Doldo III,783,1,8.0
1217215,Roronoa Zoro,783,1,11.0
1217431,Trafalgar D. Water Law,783,1,6.0
1217472,Usopp,783,1,9.0
1217622,Baby 5,784,1,14.0
1217749,Cavendish,784,1,5.0
1217854,Chinjao,784,1,8.0
1217945,Donquixote Doflamingo,784,1,14.0
1217974,Elizabello II,784,1,5.0
1218102,Hack,784,1,10.0
1218103,Hack,784,1,9.0
1218324,Kin'emon,784,1,9.0
1218527,Monkey D. Luffy,784,1,9.0
1218643,Orlumbus,784,1,4.0
1218770,Roronoa Zoro,784,1,12.0
1218793,Sai,784,1,9.0
1218986,Trafalgar D. Water Law,784,1,7.0
1219027,Usopp,784,1,10.0
1219050,Viola,784,1,8.0
1219177,Baby 5,785,1,14.0
1219194,Bartolomeo,785,1,9.0
1219250,Bobomba,785,1,5.0
1219252,Bomba,785,1,11.0
1219253,Bomba,785,1,11.0
1219304,Cavendish,785,1,6.0
1219312,Chao,785,1,5.0
1219409,Chinjao,785,1,9.0
1219443,Cotton,785,1,4.0
1219500,Donquixote Doflamingo,785,1,14.0
1219529,Elizabello II,785,1,6.0
1219556,Flapper,785,1,6.0
1219565,Franky,785,1,7.0
1219657,Hack,785,1,12.0
1219658,Hack,785,1,11.0
1219659,Hajrudin,785,1,4.0
1219750,Ideo,785,1,5.0
1219759,Inhel,785,1,6.0
1219772,Issho,785,1,4.0
1219799,Jesus Burgess,785,1,1.0
1219879,Kin'emon,785,1,10.0
1219892,Koala,785,1,3.0
1219944,Kyros,785,1,12.0
1220082,Monkey D. Luffy,785,1,10.0
1220157,Nico Robin,785,1,10.0
1220177,Nubon,785,1,2.0
1220198,Orlumbus,785,1,5.0
1220227,Pellini,785,1,3.0
1220290,Rebecca,785,1,11.0
1220299,Riku Doldo III,785,1,9.0
1220325,Roronoa Zoro,785,1,13.0
1220348,Sai,785,1,10.0
1220416,Shin Detamaruka,785,1,1.0
1220417,Shin Jaiya,785,1,1.0
1220499,Tank Lepanto,785,1,7.0
1220508,Tegata Ringana,785,1,1.0
1220541,Trafalgar D. Water Law,785,1,8.0
1220582,Usopp,785,1,11.0
1220605,Viola,785,1,9.0
1220627,Wicca,785,1,4.0
1220859,Cavendish,786,1,7.0
1221055,Donquixote Doflamingo,786,1,14.0
1221155,Gatz,786,1,1.0
1221212,Hack,786,1,14.0
1221213,Hack,786,1,13.0
1221354,Jesus Burgess,786,1,2.0
1221447,Koala,786,1,4.0
1221583,Meadows,786,1,1.0
1221637,Monkey D. Luffy,786,1,11.0
1221681,Mummy,786,1,1.0
1221854,Riku Doldo III,786,1,10.0
1221876,Rolling Logan,786,1,1.0
1221901,Sabo,786,1,4.0
1222054,Tank Lepanto,786,1,8.0
1222096,Trafalgar D. Water Law,786,1,9.0
1222137,Usopp,786,1,12.0
1222160,Viola,786,1,10.0
1222287,Baby 5,787,1,13.0
1222304,Bartolomeo,787,1,10.0
1222350,Blue Gilly,787,1,1.0
1222362,Bomba,787,1,9.0
1222363,Bomba,787,1,9.0
1222366,Boo,787,1,1.0
1222422,Chao,787,1,6.0
1222519,Chinjao,787,1,10.0
1222553,Cotton,787,1,5.0
1222564,Dagama,787,1,1.0
1222610,Donquixote Doflamingo,787,1,14.0
1222639,Elizabello II,787,1,7.0
1222666,Flapper,787,1,7.0
1222675,Franky,787,1,8.0
1222710,Gatz,787,1,2.0
1222767,Hack,787,1,16.0
1222768,Hack,787,1,15.0
1222769,Hajrudin,787,1,5.0
1222860,Ideo,787,1,6.0
1222869,Inhel,787,1,7.0
1222882,Issho,787,1,5.0
1222909,Jesus Burgess,787,1,3.0
1222989,Kin'emon,787,1,11.0
1223054,Kyros,787,1,13.0
1223067,Leo,787,1,8.0
1223192,Monkey D. Luffy,787,1,12.0
1223267,Nico Robin,787,1,11.0
1223308,Orlumbus,787,1,6.0
1223400,Rebecca,787,1,12.0
1223409,Riku Doldo III,787,1,11.0
1223435,Roronoa Zoro,787,1,14.0
1223456,Sabo,787,1,5.0
1223458,Sai,787,1,11.0
1223561,Spartan,787,1,1.0
1223592,Suleiman,787,1,1.0
1223651,Trafalgar D. Water Law,787,1,10.0
1223692,Usopp,787,1,13.0
1223715,Viola,787,1,11.0
1223737,Wicca,787,1,5.0
1223859,Bartolomeo,788,1,11.0
1223917,Bomba,788,1,9.0
1223918,Bomba,788,1,10.0
1223921,Boo,788,1,2.0
1223977,Chao,788,1,7.0
1224074,Chinjao,788,1,11.0
1224108,Cotton,788,1,6.0
1224119,Dagama,788,1,2.0
1224129,Damask,788,1,1.0
1224165,Donquixote Doflamingo,788,1,14.0
1224194,Elizabello II,788,1,8.0
1224221,Flapper,788,1,8.0
1224230,Franky,788,1,9.0
1224265,Gatz,788,1,3.0
1224322,Hack,788,1,17.0
1224323,Hack,788,1,17.0
1224324,Hajrudin,788,1,6.0
1224415,Ideo,788,1,7.0
1224424,Inhel,788,1,8.0
1224437,Issho,788,1,6.0
1224493,Kabu,788,1,6.0
1224544,Kin'emon,788,1,12.0
1224622,Leo,788,1,9.0
1224659,Mansherry,788,1,6.0
1224747,Monkey D. Luffy,788,1,13.0
1224791,Mummy,788,1,2.0
1224822,Nico Robin,788,1,12.0
1224892,Pellini,788,1,4.0
1224955,Rebecca,788,1,13.0
1224964,Riku Doldo III,788,1,12.0
1224990,Roronoa Zoro,788,1,15.0
1225013,Sai,788,1,12.0
1225173,Tegata Ringana,788,1,2.0
1225206,Trafalgar D. Water Law,788,1,11.0
1225247,Usopp,788,1,14.0
1225270,Viola,788,1,12.0
1225292,Wicca,788,1,6.0
1225414,Bartolomeo,789,1,12.0
1225460,Blue Gilly,789,1,2.0
1225472,Bomba,789,1,12.0
1225473,Bomba,789,1,11.0
1225476,Boo,789,1,3.0
1225524,Cavendish,789,1,8.0
1225532,Chao,789,1,8.0
1225629,Chinjao,789,1,12.0
1225663,Cotton,789,1,7.0
1225674,Dagama,789,1,3.0
1225720,Donquixote Doflamingo,789,1,14.0
1225749,Elizabello II,789,1,9.0
1225776,Flapper,789,1,9.0
1225785,Franky,789,1,10.0
1225820,Gatz,789,1,4.0
1225877,Hack,789,1,17.0
1225878,Hack,789,1,17.0
1225879,Hajrudin,789,1,7.0
1225970,Ideo,789,1,8.0
1225979,Inhel,789,1,9.0
1225992,Issho,789,1,7.0
1226048,Kabu,789,1,7.0
1226099,Kin'emon,789,1,13.0
1226164,Kyros,789,1,14.0
1226177,Leo,789,1,10.0
1226214,Mansherry,789,1,7.0
1226302,Monkey D. Luffy,789,1,14.0
1226377,Nico Robin,789,1,13.0
1226418,Orlumbus,789,1,7.0
1226447,Pellini,789,1,5.0
1226510,Rebecca,789,1,14.0
1226519,Riku Doldo III,789,1,13.0
1226545,Roronoa Zoro,789,1,16.0
1226568,Sai,789,1,13.0
1226719,Tank Lepanto,789,1,9.0
1226761,Trafalgar D. Water Law,789,1,12.0
1226802,Usopp,789,1,15.0
1226825,Viola,789,1,13.0
